iterations,theta_1,theta_2,theta_3,phi_1,phi_2,phi_3,p_x,p_y,p_z
262,-0.499407,-0.736517,-0.470815,0.548526,0.574415,-0.165828,-1.810842,-8.314626,208.776419
263,-0.498969,-0.735518,-0.470970,0.546290,0.572073,-0.164412,-1.785810,-8.256744,208.740637
264,-0.498397,-0.734195,-0.471176,0.543335,0.568979,-0.162551,-1.753125,-8.180363,208.693355
265,-0.497732,-0.732624,-0.471420,0.539836,0.565315,-0.160364,-1.715006,-8.090101,208.637381
266,-0.497015,-0.730892,-0.471689,0.535989,0.561287,-0.157978,-1.673800,-7.991058,208.575832
267,-0.496286,-0.729090,-0.471969,0.532001,0.557110,-0.155526,-1.631859,-7.888621,208.512021
268,-0.495586,-0.727315,-0.472245,0.528084,0.553008,-0.153139,-1.591424,-7.788256,208.449343
269,-0.494949,-0.725663,-0.472502,0.524447,0.549200,-0.150940,-1.554555,-7.695312,208.391152
270,-0.494407,-0.724225,-0.472725,0.521290,0.545894,-0.149047,-1.523069,-7.614829,208.340643
271,-0.493985,-0.723086,-0.472902,0.518796,0.543282,-0.147560,-1.498532,-7.551374,208.300739
272,-0.493706,-0.722322,-0.473021,0.517124,0.541531,-0.146568,-1.482247,-7.508900,208.273987
273,-0.493586,-0.721993,-0.473072,0.516404,0.540777,-0.146143,-1.475276,-7.490628,208.262469
274,-0.493641,-0.722143,-0.473049,0.516733,0.541121,-0.146337,-1.478454,-7.498965,208.267725
275,-0.493880,-0.722800,-0.472947,0.518169,0.542625,-0.147188,-1.492408,-7.535435,208.290704
276,-0.494312,-0.723971,-0.472765,0.520733,0.545310,-0.148714,-1.517560,-7.600637,208.331725
277,-0.494942,-0.725643,-0.472505,0.524404,0.549155,-0.150915,-1.554125,-7.694221,208.390469
278,-0.495770,-0.727787,-0.472171,0.529124,0.554098,-0.153771,-1.602088,-7.814883,208.465987
279,-0.496795,-0.730353,-0.471772,0.534796,0.560037,-0.157242,-1.661168,-7.960382,208.556739
280,-0.498007,-0.733277,-0.471318,0.541290,0.566838,-0.161271,-1.730773,-8.127591,208.660643
281,-0.499391,-0.736482,-0.470821,0.548447,0.574332,-0.165778,-1.809951,-8.312575,208.775152
282,-0.500925,-0.739879,-0.470295,0.556084,0.582330,-0.170664,-1.897351,-8.510706,208.897343
283,-0.502578,-0.743375,-0.469754,0.564001,0.590621,-0.175815,-1.991196,-8.716817,209.024021
284,-0.504311,-0.746875,-0.469215,0.571989,0.598986,-0.181101,-2.089285,-8.925393,209.151832
285,-0.506079,-0.750285,-0.468691,0.579836,0.607203,-0.186380,-2.189033,-9.130781,209.277381
286,-0.507828,-0.753516,-0.468197,0.587335,0.615055,-0.191506,-2.287554,-9.327412,209.397355
287,-0.509504,-0.756488,-0.467745,0.594290,0.622339,-0.196332,-2.381784,-9.510031,209.508637
288,-0.511052,-0.759131,-0.467344,0.600526,0.628870,-0.200718,-2.468641,-9.673904,209.608419
289,-0.512417,-0.761390,-0.467004,0.605894,0.634490,-0.204538,-2.545213,-9.814996,209.694299
290,-0.513555,-0.763221,-0.466729,0.610273,0.639076,-0.207685,-2.608947,-9.930122,209.764369
291,-0.514428,-0.764596,-0.466523,0.613580,0.642539,-0.210080,-2.657829,-10.017046,209.817280
292,-0.515012,-0.765503,-0.466388,0.615768,0.644831,-0.211673,-2.690535,-10.074554,209.852291
293,-0.515298,-0.765942,-0.466323,0.616831,0.645944,-0.212450,-2.706524,-10.102482,209.869295
294,-0.515290,-0.765930,-0.466325,0.616802,0.645913,-0.212428,-2.706081,-10.101709,209.868825
295,-0.515008,-0.765496,-0.466389,0.615752,0.644814,-0.211661,-2.690289,-10.074124,209.852029
296,-0.514484,-0.764683,-0.466510,0.613790,0.642759,-0.210232,-2.660953,-10.022561,209.820637
297,-0.513760,-0.763547,-0.466680,0.611056,0.639896,-0.208251,-2.620459,-9.950700,209.776894
298,-0.512889,-0.762154,-0.466889,0.607718,0.636401,-0.205845,-2.571621,-9.862948,209.723484
299,-0.511923,-0.760580,-0.467126,0.603965,0.632470,-0.203160,-2.517497,-9.764283,209.663433
300,-0.510920,-0.758909,-0.467378,0.600000,0.628319,-0.200346,-2.461225,-9.660074,209.600000
301,-0.509933,-0.757230,-0.467632,0.596035,0.624167,-0.197554,-2.405869,-9.555892,209.536567
302,-0.509015,-0.755633,-0.467875,0.592282,0.620237,-0.194932,-2.354300,-9.457299,209.476516
303,-0.508211,-0.754206,-0.468092,0.588944,0.616741,-0.192617,-2.309113,-9.369652,209.423106
304,-0.507562,-0.753033,-0.468271,0.586210,0.613878,-0.190733,-2.272577,-9.297905,209.379363
305,-0.507101,-0.752190,-0.468400,0.584248,0.611823,-0.189387,-2.246618,-9.246437,209.347971
306,-0.506856,-0.751737,-0.468469,0.583198,0.610724,-0.188669,-2.232818,-9.218908,209.331175
307,-0.506849,-0.751725,-0.468471,0.583169,0.610693,-0.188649,-2.232432,-9.218137,209.330705
308,-0.507097,-0.752182,-0.468401,0.584232,0.611806,-0.189376,-2.246402,-9.246007,209.347709
309,-0.507611,-0.753124,-0.468257,0.586420,0.614098,-0.190877,-2.275366,-9.303410,209.382720
310,-0.508399,-0.754541,-0.468041,0.589727,0.617561,-0.193158,-2.319653,-9.390203,209.435631
311,-0.509460,-0.756410,-0.467756,0.594106,0.622147,-0.196204,-2.379261,-9.505210,209.505701
312,-0.510788,-0.758687,-0.467411,0.599474,0.627767,-0.199974,-2.453825,-9.646244,209.591581
313,-0.512370,-0.761313,-0.467015,0.605710,0.634298,-0.204407,-2.542567,-9.810171,209.691363
314,-0.514185,-0.764216,-0.466580,0.612665,0.641582,-0.209416,-2.644243,-9.993004,209.802645
315,-0.516202,-0.767316,-0.466119,0.620164,0.649434,-0.214895,-2.757106,-10.190041,209.922619
316,-0.518379,-0.770523,-0.465646,0.628011,0.657651,-0.220717,-2.878872,-10.396041,210.048168
317,-0.520666,-0.773750,-0.465175,0.635999,0.666016,-0.226737,-3.006735,-10.605424,210.175979
318,-0.523005,-0.776908,-0.464720,0.643916,0.674307,-0.232796,-3.137407,-10.812500,210.302657
319,-0.525328,-0.779914,-0.464292,0.651553,0.682305,-0.238730,-3.267225,-11.011694,210.424848
320,-0.527567,-0.782696,-0.463902,0.658710,0.689799,-0.244369,-3.392288,-11.197773,210.539357
321,-0.529649,-0.785189,-0.463557,0.665204,0.696600,-0.249553,-3.508657,-11.366038,210.643261
322,-0.531508,-0.787341,-0.463264,0.670876,0.702539,-0.254134,-3.612566,-11.512492,210.734013
323,-0.533084,-0.789114,-0.463025,0.675596,0.707482,-0.257983,-3.700662,-11.633961,210.809531
324,-0.534327,-0.790481,-0.462844,0.679267,0.711327,-0.261000,-3.770219,-11.728176,210.868275
325,-0.535205,-0.791430,-0.462718,0.681831,0.714012,-0.263120,-3.819328,-11.793817,210.909296
326,-0.535701,-0.791959,-0.462649,0.683267,0.715516,-0.264311,-3.847032,-11.830532,210.932275
327,-0.535814,-0.792080,-0.462633,0.683596,0.715860,-0.264584,-3.853389,-11.838924,210.937531
328,-0.535565,-0.791815,-0.462668,0.682876,0.715106,-0.263986,-3.839469,-11.820530,210.926013
329,-0.534990,-0.791198,-0.462749,0.681204,0.713355,-0.262600,-3.807274,-11.777771,210.899261
330,-0.534138,-0.790274,-0.462871,0.678710,0.710743,-0.260541,-3.759601,-11.713889,210.859357
331,-0.533069,-0.789098,-0.463028,0.675553,0.707437,-0.257948,-3.699858,-11.632864,210.808848
332,-0.531853,-0.787733,-0.463211,0.671916,0.703629,-0.254979,-3.631855,-11.539296,210.750657
333,-0.530560,-0.786252,-0.463412,0.667999,0.699527,-0.251804,-3.559593,-11.438267,210.687979
334,-0.529263,-0.784733,-0.463620,0.664011,0.695350,-0.248596,-3.487067,-11.335164,210.624168
335,-0.528028,-0.783257,-0.463824,0.660164,0.691322,-0.245524,-3.418102,-11.235495,210.562619
336,-0.526921,-0.781905,-0.464013,0.656665,0.687658,-0.242750,-3.356223,-11.144680,210.506645
337,-0.525997,-0.780757,-0.464174,0.653710,0.684564,-0.240421,-3.304572,-11.067847,210.459363
338,-0.525304,-0.779883,-0.464297,0.651474,0.682222,-0.238668,-3.265860,-11.009632,210.423581
339,-0.524883,-0.779348,-0.464373,0.650106,0.680790,-0.237599,-3.242346,-10.974007,210.401701
340,-0.524767,-0.779199,-0.464394,0.649727,0.680392,-0.237303,-3.235845,-10.964121,210.395631
341,-0.524979,-0.779471,-0.464355,0.650420,0.681118,-0.237844,-3.247730,-10.982182,210.406720
342,-0.525538,-0.780180,-0.464255,0.652232,0.683016,-0.239261,-3.278945,-11.029371,210.435709
343,-0.526452,-0.781324,-0.464094,0.655169,0.686091,-0.241569,-3.330000,-11.105791,210.482705
344,-0.527722,-0.782885,-0.463876,0.659198,0.690311,-0.244757,-3.400949,-11.210455,210.547175
345,-0.529339,-0.784824,-0.463608,0.664248,0.695599,-0.248787,-3.491360,-11.341315,210.627971
346,-0.531288,-0.787090,-0.463298,0.670210,0.701842,-0.253594,-3.600263,-11.495333,210.723363
347,-0.533539,-0.789617,-0.462958,0.676944,0.708894,-0.259088,-3.726103,-11.668592,210.831106
348,-0.536052,-0.792332,-0.462600,0.684282,0.716579,-0.265155,-3.866696,-11.856456,210.948516
349,-0.538777,-0.795156,-0.462237,0.692035,0.724698,-0.271655,-4.019207,-12.053761,211.072567
350,-0.541651,-0.798005,-0.461880,0.700000,0.733038,-0.278430,-4.180158,-12.255036,211.200000
351,-0.544600,-0.800803,-0.461540,0.707965,0.741379,-0.285303,-4.345495,-12.454740,211.327433
352,-0.547545,-0.803474,-0.461227,0.715718,0.749498,-0.292090,-4.510699,-12.647493,211.451484
353,-0.550398,-0.805954,-0.460948,0.723056,0.757182,-0.298601,-4.670956,-12.828298,211.568894
354,-0.553074,-0.808188,-0.460706,0.729790,0.764234,-0.304651,-4.821380,-12.992718,211.676637
355,-0.555489,-0.810130,-0.460505,0.735752,0.770477,-0.310069,-4.957262,-13.137015,211.772029
356,-0.557568,-0.811750,-0.460343,0.740802,0.775766,-0.314701,-5.074347,-13.258244,211.852825
357,-0.559249,-0.813025,-0.460221,0.744831,0.779985,-0.318428,-5.169094,-13.354301,211.917295
358,-0.560487,-0.813945,-0.460135,0.747768,0.783061,-0.321161,-5.238899,-13.423928,211.964291
359,-0.561256,-0.814508,-0.460084,0.749580,0.784958,-0.322853,-5.282270,-13.466708,211.993280
360,-0.561551,-0.814722,-0.460064,0.750273,0.785684,-0.323502,-5.298923,-13.483039,212.004369
361,-0.561389,-0.814605,-0.460075,0.749894,0.785287,-0.323147,-5.289803,-13.474102,211.998299
362,-0.560808,-0.814181,-0.460113,0.748526,0.783855,-0.321868,-5.257015,-13.441842,211.976419
363,-0.559863,-0.813483,-0.460178,0.746290,0.781513,-0.319783,-5.203687,-13.388926,211.940637
364,-0.558622,-0.812553,-0.460265,0.743335,0.778418,-0.317041,-5.133774,-13.318704,211.893355
365,-0.557168,-0.811442,-0.460373,0.739836,0.774755,-0.313813,-5.051825,-13.235144,211.837381
366,-0.555586,-0.810207,-0.460497,0.735989,0.770726,-0.310286,-4.962731,-13.142741,211.775832
367,-0.553965,-0.808912,-0.460630,0.732001,0.766550,-0.306654,-4.871486,-13.046386,211.712021
368,-0.552391,-0.807626,-0.460766,0.728084,0.762448,-0.303112,-4.782968,-12.951207,211.649343
369,-0.550946,-0.806419,-0.460897,0.724447,0.758639,-0.299845,-4.701767,-12.862386,211.591152
370,-0.549705,-0.805362,-0.461014,0.721290,0.755333,-0.297027,-4.632048,-12.784945,211.540643
371,-0.548734,-0.804520,-0.461108,0.718796,0.752722,-0.294811,-4.577466,-12.723543,211.500739
372,-0.548086,-0.803953,-0.461173,0.717124,0.750971,-0.293331,-4.541120,-12.682273,211.473987
373,-0.547809,-0.803708,-0.461201,0.716404,0.750217,-0.292696,-4.525531,-12.664478,211.462469
374,-0.547935,-0.803820,-0.461188,0.716733,0.750561,-0.292986,-4.532640,-12.672601,211.467725
375,-0.548490,-0.804308,-0.461132,0.718169,0.752065,-0.294256,-4.563809,-12.708072,211.490704
376,-0.549488,-0.805174,-0.461035,0.720733,0.754750,-0.296531,-4.619811,-12.771239,211.531725
377,-0.550929,-0.806405,-0.460898,0.724404,0.758594,-0.299807,-4.700819,-12.861340,211.590469
378,-0.552807,-0.807969,-0.460730,0.729124,0.763537,-0.304050,-4.806367,-12.976533,211.665987
379,-0.555099,-0.809821,-0.460536,0.734796,0.769477,-0.309196,-4.935311,-13.113970,211.756739
380,-0.557771,-0.811905,-0.460328,0.741290,0.776277,-0.315152,-5.085775,-13.269926,211.860643
381,-0.560775,-0.814156,-0.460116,0.748447,0.783772,-0.321794,-5.255121,-13.439972,211.975152
382,-0.564049,-0.816502,-0.459909,0.756084,0.791769,-0.328974,-5.439924,-13.619184,212.097343
383,-0.567518,-0.818874,-0.459718,0.764001,0.800060,-0.336518,-5.636002,-13.802382,212.224021
384,-0.571095,-0.821202,-0.459550,0.771989,0.808425,-0.344233,-5.838485,-13.984380,212.351832
385,-0.574684,-0.823424,-0.459409,0.779836,0.816643,-0.351915,-6.041953,-14.160220,212.477381
386,-0.578184,-0.825486,-0.459299,0.787335,0.824495,-0.359351,-6.240627,-14.325381,212.597355
387,-0.581491,-0.827344,-0.459219,0.794290,0.831778,-0.366332,-6.428621,-14.475943,212.708637
388,-0.584505,-0.828964,-0.459165,0.800526,0.838309,-0.372661,-6.600231,-14.608694,212.808419
389,-0.587137,-0.830324,-0.459133,0.805894,0.843930,-0.378161,-6.750238,-14.721180,212.894299
390,-0.589309,-0.831409,-0.459117,0.810273,0.848516,-0.382684,-6.874210,-14.811704,212.964369
391,-0.590965,-0.832213,-0.459111,0.813580,0.851979,-0.386122,-6.968763,-14.879295,213.017280
392,-0.592068,-0.832739,-0.459109,0.815768,0.854270,-0.388406,-7.031774,-14.923650,213.052291
393,-0.592606,-0.832992,-0.459110,0.816831,0.855383,-0.389519,-7.062506,-14.945086,213.069295
394,-0.592591,-0.832985,-0.459110,0.816802,0.855353,-0.389488,-7.061654,-14.944494,213.068825
395,-0.592060,-0.832735,-0.459109,0.815752,0.854253,-0.388389,-7.031302,-14.923320,213.052029
396,-0.591071,-0.832264,-0.459110,0.813790,0.852199,-0.386340,-6.974790,-14.883561,213.020637
397,-0.589700,-0.831600,-0.459115,0.811056,0.849336,-0.383496,-6.896520,-14.827764,212.976894
398,-0.588039,-0.830778,-0.459125,0.807718,0.845840,-0.380041,-6.801701,-14.759023,212.923484
399,-0.586187,-0.829839,-0.459143,0.803965,0.841910,-0.376179,-6.696078,-14.680943,212.863433
400,-0.584249,-0.828829,-0.459169,0.800000,0.837758,-0.372125,-6.585640,-14.597578,212.800000
401,-0.582330,-0.827802,-0.459202,0.796035,0.833606,-0.368097,-6.476367,-14.513320,212.736567
402,-0.580530,-0.826813,-0.459240,0.792282,0.829676,-0.364309,-6.373989,-14.432751,212.676516
403,-0.578944,-0.825921,-0.459279,0.788944,0.826180,-0.360959,-6.283810,-14.360451,212.623106
404,-0.577655,-0.825180,-0.459314,0.786210,0.823317,-0.358230,-6.210568,-14.300797,212.579363
405,-0.576735,-0.824644,-0.459342,0.784248,0.821263,-0.356279,-6.158345,-14.257746,212.547971
406,-0.576245,-0.824356,-0.459357,0.783198,0.820164,-0.355237,-6.130521,-14.234631,212.531175
407,-0.576231,-0.824348,-0.459358,0.783169,0.820133,-0.355208,-6.129743,-14.233982,212.530705
408,-0.576728,-0.824640,-0.459342,0.784232,0.821246,-0.356262,-6.157911,-14.257386,212.547709
409,-0.577753,-0.825238,-0.459311,0.786420,0.823537,-0.358439,-6.216169,-14.305389,212.582720
410,-0.579315,-0.826131,-0.459269,0.789727,0.827000,-0.361743,-6.304884,-14.377459,212.635631
411,-0.581403,-0.827296,-0.459221,0.794106,0.831586,-0.366147,-6.423614,-14.472004,212.705701
412,-0.583993,-0.828694,-0.459173,0.799474,0.837207,-0.371589,-6.571070,-14.586445,212.791581
413,-0.587046,-0.830278,-0.459134,0.805710,0.843738,-0.377972,-6.745073,-14.717361,212.891363
414,-0.590506,-0.831992,-0.459112,0.812665,0.851021,-0.385169,-6.942529,-14.860666,213.002645
415,-0.594300,-0.833777,-0.459114,0.820164,0.858873,-0.393020,-7.159418,-15.011846,213.122619
416,-0.598342,-0.835574,-0.459147,0.828011,0.867091,-0.401339,-7.390836,-15.166207,213.248168
417,-0.602530,-0.837327,-0.459212,0.835999,0.875456,-0.409917,-7.631087,-15.319136,213.375979
418,-0.606754,-0.838987,-0.459310,0.843916,0.883747,-0.418527,-7.873838,-15.466338,213.502657
419,-0.610897,-0.840514,-0.459438,0.851553,0.891744,-0.426935,-8.112337,-15.604037,213.624848
420,-0.614839,-0.841877,-0.459587,0.858710,0.899239,-0.434907,-8.339698,-15.729109,213.739357
421,-0.618465,-0.843057,-0.459748,0.865204,0.906039,-0.442219,-8.549211,-15.839161,213.843261
422,-0.621671,-0.844042,-0.459909,0.870876,0.911979,-0.448665,-8.734687,-15.932527,213.934013
423,-0.624365,-0.844830,-0.460058,0.875596,0.916922,-0.454073,-8.890785,-16.008210,214.009531
424,-0.626478,-0.845422,-0.460183,0.879267,0.920766,-0.458307,-9.013304,-16.065793,214.068275
425,-0.627962,-0.845825,-0.460275,0.881831,0.923451,-0.461277,-9.099426,-16.105324,214.109296
426,-0.628796,-0.846046,-0.460329,0.883267,0.924955,-0.462946,-9.147872,-16.127221,214.132275
427,-0.628987,-0.846097,-0.460341,0.883596,0.925299,-0.463329,-9.158975,-16.132205,214.137531
428,-0.628568,-0.845986,-0.460314,0.882876,0.924545,-0.462491,-9.134655,-16.121271,214.126013
429,-0.627598,-0.845727,-0.460252,0.881204,0.922794,-0.460549,-9.078315,-16.095705,214.099261
430,-0.626156,-0.845333,-0.460163,0.878710,0.920183,-0.457662,-8.994642,-16.057124,214.059357
431,-0.624341,-0.844823,-0.460056,0.875553,0.916877,-0.454024,-8.889364,-16.007533,214.008848
432,-0.622263,-0.844219,-0.459940,0.871916,0.913068,-0.449854,-8.768954,-15.949365,213.950657
433,-0.620041,-0.843548,-0.459825,0.867999,0.908966,-0.445388,-8.640316,-15.885493,213.887979
434,-0.617796,-0.842844,-0.459716,0.864011,0.904790,-0.440870,-8.510485,-15.819189,213.824168
435,-0.615647,-0.842146,-0.459621,0.860164,0.900761,-0.436538,-8.386339,-15.754036,213.762619
436,-0.613707,-0.841494,-0.459541,0.856665,0.897098,-0.432621,-8.274368,-15.693780,213.706645
437,-0.612079,-0.840932,-0.459480,0.853710,0.894003,-0.429329,-8.180476,-15.642146,213.659363
438,-0.610854,-0.840498,-0.459436,0.851474,0.891661,-0.426848,-8.109843,-15.602631,213.623581
439,-0.610107,-0.840230,-0.459411,0.850106,0.890229,-0.425335,-8.066831,-15.578283,213.601701
440,-0.609900,-0.840155,-0.459404,0.849727,0.889832,-0.424916,-8.054923,-15.571504,213.595631
441,-0.610278,-0.840292,-0.459417,0.850420,0.890558,-0.425681,-8.076686,-15.583881,213.606720
442,-0.611268,-0.840646,-0.459451,0.852232,0.892455,-0.427688,-8.133743,-15.616067,213.635709
443,-0.612881,-0.841211,-0.459509,0.855169,0.895531,-0.430952,-8.226749,-15.667720,213.682705
444,-0.615110,-0.841968,-0.459598,0.859198,0.899751,-0.435455,-8.355357,-15.737506,213.747175
445,-0.617929,-0.842887,-0.459723,0.864248,0.905039,-0.441138,-8.518190,-15.823176,213.827971
446,-0.621293,-0.843929,-0.459889,0.870210,0.911282,-0.447906,-8.712802,-15.921706,213.923363
447,-0.625140,-0.845050,-0.460103,0.876944,0.918334,-0.455625,-8.935670,-16.029490,214.031106
448,-0.629387,-0.846201,-0.460367,0.884282,0.926018,-0.464128,-9.182200,-16.142590,214.148516
449,-0.633937,-0.847339,-0.460684,0.892035,0.934137,-0.473216,-9.446788,-16.256994,214.272567
450,-0.638675,-0.848421,-0.461051,0.900000,0.942478,-0.482664,-9.722936,-16.368891,214.400000
451,-0.643478,-0.849414,-0.461459,0.907965,0.950818,-0.492225,-10.003434,-16.474902,214.527433
452,-0.648214,-0.850294,-0.461899,0.915718,0.958937,-0.501642,-10.280606,-16.572268,214.651484
453,-0.652750,-0.851047,-0.462354,0.923056,0.966622,-0.510654,-10.546618,-16.658965,214.768894
454,-0.656958,-0.851670,-0.462806,0.929790,0.973674,-0.519010,-10.793824,-16.733727,214.876637
455,-0.660717,-0.852165,-0.463234,0.935752,0.979917,-0.526477,-11.015126,-16.795995,214.972029
456,-0.663926,-0.852544,-0.463617,0.940802,0.985205,-0.532852,-11.204323,-16.845792,215.052825
457,-0.666503,-0.852819,-0.463937,0.944831,0.989425,-0.537972,-11.356433,-16.883557,215.117295
458,-0.668390,-0.853004,-0.464178,0.947768,0.992501,-0.541723,-11.467942,-16.909970,215.164291
459,-0.669558,-0.853111,-0.464330,0.949580,0.994398,-0.544044,-11.536989,-16.925788,215.193280
460,-0.670005,-0.853151,-0.464389,0.950273,0.995124,-0.544934,-11.563454,-16.931742,215.204369
461,-0.669760,-0.853129,-0.464356,0.949894,0.994726,-0.544447,-11.548964,-16.928490,215.198299
462,-0.668878,-0.853049,-0.464241,0.948526,0.993294,-0.542693,-11.496805,-16.916632,215.176419
463,-0.667439,-0.852912,-0.464056,0.946290,0.990952,-0.539833,-11.411752,-16.896794,215.140637
464,-0.665545,-0.852720,-0.463817,0.943335,0.987858,-0.536067,-11.299832,-16.869740,215.093355
465,-0.663311,-0.852475,-0.463543,0.939836,0.984194,-0.531630,-11.168036,-16.836485,215.037381
466,-0.660868,-0.852184,-0.463252,0.935989,0.980166,-0.526776,-11.023994,-16.798400,214.975832
467,-0.658348,-0.851860,-0.462962,0.932001,0.975989,-0.521772,-10.875648,-16.757259,214.912021
468,-0.655888,-0.851519,-0.462689,0.928084,0.971887,-0.516886,-10.730924,-16.715229,214.849343
469,-0.653616,-0.851181,-0.462445,0.924447,0.968079,-0.512374,-10.597446,-16.674790,214.791152
470,-0.651654,-0.850873,-0.462241,0.921290,0.964773,-0.508477,-10.482287,-16.638597,214.740643
471,-0.650111,-0.850619,-0.462085,0.918796,0.962161,-0.505411,-10.391769,-16.609293,214.700739
472,-0.649080,-0.850444,-0.461983,0.917124,0.960410,-0.503362,-10.331315,-16.589300,214.673987
473,-0.648637,-0.850368,-0.461940,0.916404,0.959656,-0.502481,-10.305342,-16.580606,214.662469
474,-0.648839,-0.850403,-0.461960,0.916733,0.960000,-0.502883,-10.317190,-16.584580,214.667725
475,-0.649724,-0.850554,-0.462047,0.918169,0.961504,-0.504641,-10.369070,-16.601826,214.690704
476,-0.651309,-0.850817,-0.462206,0.920733,0.964189,-0.507791,-10.462022,-16.632102,214.731725
477,-0.653589,-0.851177,-0.462442,0.924404,0.968034,-0.512321,-10.595883,-16.674307,214.790469
478,-0.656540,-0.851611,-0.462760,0.929124,0.972977,-0.518181,-10.769259,-16.726545,214.865987
479,-0.660112,-0.852090,-0.463164,0.934796,0.978916,-0.525276,-10.979503,-16.786266,214.956739
480,-0.664238,-0.852579,-0.463655,0.941290,0.985717,-0.533471,-11.222717,-16.850466,215.060643
481,-0.668827,-0.853044,-0.464235,0.948447,0.993211,-0.542592,-11.493789,-16.915939,215.175152
